category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
church,Convento dei Gerolamini di S. Sigismondo (ex),,"L'ex Convento dei Gerolamini, attuale sede municipale, affacciato sulla centrale piazza Garibaldi e affiancato dalla barocca parrocchiale dedicata a S. Maria Assunta, costituisce il perno della vita civile e religiosa di Piadena. Costruito nel Seicento sul modello rinascimentale del monastero toscano di S. Sigismondo, nonostante i diversi usi a cui è stato destinato dopo la sua soppressione, conserva intatta l'armonia originaria. Un grande chiostro quadrato sostenuto da archi a tutto sesto su colonne tuscaniche racchiude una silenziosa corte a giardino. Gli spazi interni, oltre agli uffici comunali, ospitano le sale del Museo Archeologico Platina e alcuni ambienti parrocchiali.",,,,,,,,,,,,,,,,,,Piadena,CR,,"Piazza Giuseppe Garibaldi, 3  CR",45.130323266405746,10.368444745614509,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-CR070-00254-IMG-0000191657.jpg,,SIRBEC,,,
church,Chiesa dei SS. Gervasio e Protasio,,"Citata in un documento datato 824, la chiesa battesimale dei SS. Gervasio e Protasio ha certamente origini più antiche e per secoli fu il polo religioso di un vasto territorio. L'edificio conserva tracce apprezzabili della chiesa medioevale a tre navate (tre portalini in marmo e diversi affreschi trecenteschi), ma il suo impianto attuale, a navata unica fiancheggiata da otto cappelle, si deve alla ricostruzione intrapresa dopo il 1621, quando un incendio causò gravissimi danni alla struttura esistente. La facciata seicentesca è espressione del sobrio barocco valtellinese, l'interno conserva arredi di età barocca. Il gruppo scultoreo del Compianto è tra gli episodi più curiosi (1647).",,,,,,,,,,,,,,,,,23032,Bormio,SO,,Piazza Cavour 23032 SO,46.46759843762362,10.377828678226452,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-SO010-00013-IMG-0000186190.jpg,,SIRBEC,,,
art,Composizione G.R.U 35B,,"La ""Composizione G.R.U 35B"" fu dipinta nel 1937 dal pittore Mario Radice, esponente di punta del gruppo degli ""Astrattisti comaschi"", di cui la Pinacoteca Civica espone numerose opere. Nel corso degli anni Trenta Radice è tra i primi in Italia ad accostarsi alla pittura astratta, da lui concepita come rigorosa essenzialità geometrica, in linea con quanto è evidente in questa ""Composizione"" del 1937, giocata sull'intersezione di forme pure e sull'incastro dinamico dei colori. Le ricerche di Radice e dei pittori astrattisti a lui vicini, come Manlio Rho e Carla Badiali, segnano uno dei momenti più alti dell'arte a Como nel XX secolo e si sviluppano grazie al dialogo con Giuseppe Terragni, grande protagonista dell'architettura razionalista europea, che a Como lascia molti dei suoi capolavori.",,,,,,,,,,,,,,,,,22100,Como,CO,,"Via Diaz, 84 22100 CO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-CO290-00013-IMG-0000477280.jpg,,SIRBEC,,,
art,Compianto sul sepolcro di Cristo,,"Contro un fondale scuro dal quale emerge unicamente una montagna scabra, si stagliano le figure che compongono la scena del compianto: a sinistra ci sono gli uomini che coprono il corpo di Gesù con un velo trasparente, a destra le donne si stringono l'una all'altra con i capi reclinati e i volti attraversati dal dolore. In primo piano un semplice sarcofago rosso accoglie il corpo di Cristo sul quale è piegata, quasi sdraiata la Madonna completamente avvolta in un manto nero che diviene espressione visibile della sua sofferenza. Ed è proprio questa corrente di intensità emotiva e drammatica che si riflette da un gruppo all'altro di figure a qualificare il dipinto. L'opera fa parte del ricco palinsesto di affreschi che coprivano la parete perimetrale destra delle chiesa di S. Francesco e costituisce uno degli esempi più interessanti della diffusione del linguaggio giottesco in ambito lombardo insieme anche al Crocifisso della stessa chiesa.",,,,,,,,,,,,,,,,,25100,Brescia,BS,,Via S. Francesco 25100 BS,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-2k090-00030-IMG-0000478001.jpg,,SIRBEC,,,
buildings,Palazzo Perabò - Museo internazionale del Design Ceramico,,"Prospicente alla riva del Lago Maggiore, Palazzo Perabò sorge nella località di Cerro del Comune di Laveno-Mombello. Al bel portale d'ingresso in bugnato si accede dopo aver superato una piccola scalinata che serve per colmare il leggero dislivello esistente tra la strada e il palazzo, poiché questo fu edificato in posizione leggermente sopraelevata per proteggerlo dal fenomeno dell'acqua alta. Il compatto complesso edilizio presenta un suggestivo cortile quadrangolare a doppio ordine con colonne in pietra. Edificato nel XVI secolo dalla famiglia nobiliare dei Guilizzoni, dopo numerosi passaggi di proprietà attualmente ospita il significativo Museo Internazionale del design Ceramico, inaugurato il 7 Maggio del 1971. Qui non sono solamente conservate opere di design e di produzione seriale, ma anche opere d'arte ceramica, alcune delle quali esposte alle esposizioni nazionali ed internazionali del XIX e XX secolo.",,,,,,,,,,,,,,,,,21014,Laveno-Mombello,VA,,"Lungolago Perabò, 5 21014 VA",45.89785068451334,8.596688218572277,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-3o370-00015-IMG-0000188247.jpg,,SIRBEC,,,
art,Testa di Teodora,,"Scultura in marmo raffigurante un ritratto femminile, forse l'imperatrice Teodora. E' il volto di una donna, in età matura, magra, dagli zigomi alti e i grandi occhi luminosi. Indossa una cuffia a coste, forse in seta, chiusa da un prezioso diadema a doppio giro di perle, con una grossa perla centrale. L'opera è stata rinvenuta nel 1846, a circa 80 cm sotto il suolo, in via S. Primo a Milano. Viene identificata con l'imperatrice Teodora, donna di celebrata bellezza divenuta imperatrice nel 527. L'attribuzione è confermata dalla somiglianza con il mosaico che la rappresenta nella Basilica di S. Vitale a Ravenna, sebbene sia diversa l'acconciatura. Il rinvenimento della testa è stato casuale e non vi sono indizi circa la presenza di un ritratto dell'imperatrice a Milano, dove probabilmente è stato trasportato, dopo la conquista longobarda di Ravenna nel 751, insieme ad altre opere d'arte. Forse il frammento era stato riutilizzato nella costruzione della cinta muraria. L'oggetto riveste notevole importanza a causa della rarità di sculture del tempo, oltre che per essere l'unica identificata con Teodora.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00010-IMG-0000477475.jpg,,SIRBEC,,,
art,viaggio al Monte Spluga,,"Intorno al 1824 Friedrich Lose elaborò per l'editore milanese Francesco Bernucca il volume ""Viaggio pittorico e storico al Monte Spluga"", il museo di Campodolcino espone la rara e raffinata serie di stampe che componeva l'album. Le 16 tavole presentano vedute dell'itinerario della via dello Spluga, lungo la strada carrozzabile voluta dal governo austriaco inaugurata nel 1822. Il ""viaggio pittorico"" o ""viaggio pittoresco"" era un tipo di pubblicazione molto diffuso nella prima metà dell'Ottocento, a metà strada tra la guida turistica e il libro d'arte. I volumi erano costituiti da numerose tavole incise accompagnate da un commento descrittivo, le immagini illustravano vedute e panorami del percorso.",,,,,,,,,,,,,,,,,23021,Campodolcino,SO,,"Piazza S. Antonio, 15 23021 SO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/S-SO100-00008-IMG-0000152048.jpg,,SIRBEC,,,
art,Raccolta di sculture lignee rinascimentali,,"Considerata una delle più complete e interessanti del territorio lombardo, la raccolta di scultura lignea rinascimentale del Museo della Basilica di Gandino conta più di 30 esemplari, provenienti in gran parte dall'apparato decorativo dell'antica chiesa prepositurale di S. Maria e da quello della chiesa sussidiaria di S. Croce e S. Alessandro. Le opere furono realizzate da artisti di cultura diversa, principalmente lombardi, tirolesi e tedeschi. Tra gli esemplari più importanti vi sono la statua di ""Dio Padre"" di ambito friulano del XV-XVI secolo e la ""Madonna col Bambino"" del milanese Pietro Bussolo, noto scultore a lungo attivo nel territorio bergamasco.",,,,,,,,,,,,,,,,,24024,Gandino,BG,,Piazza Emancipazione 24024 BG,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-BG140-0000001-IMG-0000001714.jpg,,SIRBEC,,,
buildings,Castello Visconteo,,"Il Castello di Pavia, realizzato in soli cinque anni, tra il 1360 e il 1365 , è più palazzo di città che fortezza: destinato principalmente alla residenza della corte, era tra le costruzioni civili più imponenti d'Europa. A pianta quadrata, concluso agli angoli da quattro torrioni e cinto da profondo fossato con quattro rivellini, si collegava all'immenso parco, riservato alla caccia, che si estendeva a nord chiuso da alte mura fino alla Certosa di Pavia. Nelle sale interne e nei porticati, il castello possedeva un ricco apparato decorativo e all'interno, nella grande biblioteca viscontea, erano custoditi un migliaio di libri.Durante la battaglia di Pavia del 1525 il parco fu devastato e l'ala nord con le due torri fu distrutta. Sottoposto a restauro, il castello è stato recuperato e dal 1950 è sede dei musei civici.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,Piazza Castello 27100 PV,45.19057528488412,9.159002000767392,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-PV110-00010-IMG-0000183948.jpg,,SIRBEC,,,
art,Sant'Antonio Abate e San Bernardo,,"La parete della sagrestia della chiesa di S. Vittore, che consente l'accesso alla chiesa claustrale, è stata attribuita dalla critica a Giovanni Lomazzo, residente a Meda fin dal 1516 ed erede professionale dei cantieri di Bernardino Luini al momento della sua morte, avvenuta nel 1532. Ad ornamento della porta e delle finestre che si aprono sulla parete egli raffigurò un finto partimento architettonico, all'interno del quale dipinse due nicchie laterali con inserite le figure di Sant'Antonio Abate e di San Bernardo. I due santi raffigurano i padri del monachesimo nella sua duplice polarità occidentale ed orientale.S. Antonio Abate è raffigurato in abito talare con in mano il caratteristico bastone con la campanella, ai suoi piedi non ha il tradizionale maiale, ma un cinghiale, simbolo del diavolo tentatore e evidente richiamo all'origine storica della fondazione di questo monastero. Sul fronte opposto è affrescato S. Bernardo, raffigurato con indosso l'abito bianco dei monaci cistercensi e il pastorale abbaziale. Ai suoi piedi il pittore inserì l'immagine di un demonio, caratteristico suo attributo iconografico, quale simbolo della vittoria sulle tentazioni.",,,,,,,,,,,,,,,,,20821,Meda,MB,,Piazza Vittorio Veneto 20821 MB,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-3o210-01231-IMG-0000475857.jpg,,SIRBEC,,,
art,Il farmacista Pirola,,"Il farmacista Pirola aveva l'abitazione e il negozio nella stessa casa in cui risiedeva l'autore dell'opera, Giancarlo Vitali (1929). E' uno dei caratteristici ritratti realizzati dal pittore bellanese: veri e propri documenti di professioni e mestieri raccontati senza retorica e con un pizzico di ironia. Il dipinto, che fu donato dallo stesso autore al Comune di Lecco in seguito alla mostra ""La famiglia dei ritratti"", tenutasi a Villa Manzoni nel 1987, rimase esposto fino al 2012 al primo piano di Villa Manzoni per poi essere trasferito nella nuova sede del Palazzo delle Paure insieme alle opere dei più importanti artisti locali e di alcuni tra i maggiori artisti italiani contemporanei.",,,,,,,,,,,,,,,,,23900,Lecco,LC,,Piazza XX Settembre 23900 LC,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-G1050-00628-IMG-0000474792.jpg,,SIRBEC,,,
buildings,Palazzo del Comune,,"L'elegante Palazzo Comunale di Crema, che chiude ad Ovest la piazza Duomo, risale alla prima metà del Cinquecento, quando si definisce il nuovo assetto della piazza secondo i canoni rinascimentali. Il palazzo è una felice fusione tra la tradizione architettonica lombarda, espressa nell'arioso porticato che corre a piano terra decorato da elementi in cotto e nei due ordini superiori di finestre rettangolari, e il gusto veneto delle due trifore e della monofora che interrompono la sequenza delle aperture del piano nobile dove spiccano numerosi stemmi araldici dei podestà veneti. Una monumentale porta rinascimentale, chiamata Torrazzo, si apre al centro della facciata. Era l'antichissima porta di accesso alla cittadella, modificata nel Cinquecento contemporaneamente all'edificazione del Palazzo Comunale e completata nel Seicento dalla lanterna a cupola per la campana civica.",,,,,,,,,,,,,,,,,26013,Crema,CR,,Piazza Duomo 26013 CR,45.36316931510036,9.686626590867919,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-CR070-00078-IMG-0000191619.jpg,,SIRBEC,,,
art,Lucia,,"La scultura raffigura Lucia, la protagonista femminile de ""I Promessi Sposi"" di Alessandro Manzoni. La giovane donna è rappresentata a figura intera con il viso rivolto in basso, intenta ad osservare, compiaciuta, l'anello donatole da Renzo. Solleva vezzosamente il vestito, lasciando scoperti i piedi nudi, come se si apprestasse ad entrare nell'acqua. La statuetta, che si caratterizza per la notevole sensibilità del modellato, per il trattamento quasi pittorico della superficie e per l'efficacia interpretativa, fa parte di un nucleo di opere realizzate da Francesco Confalonieri (1850-1925) tra il 1877 e il 1887, quando l'artista si dedicò alla scultura di piccole dimensioni.L'opera è stata donata al Comune dall'Inner Wheel Club di Lecco nel 1997.",,,,,,,,,,,,,,,,,23900,Lecco,LC,,"Via Don Guanella, 1 23900 LC",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-G1050-00505-IMG-0000474788.jpg,,SIRBEC,,,
history,Borgo di Irma,,"Posizionato tra Marmentino e Bovegno in alta Valle Trompia, Irma è il meno popoloso tra i comuni della provincia di Brescia. Il borgo si presenta come un gruppo di case con la bella chiesa parrocchiale dedicata alla SS. Trinità, il cui campanile troneggia su tetti, muri e strade che raccontano di una comunità che ha trovato ragioni e risorse in questa condizione appartata. Ma è la ricchezza di acque dalle proprietà curative, ben descritte del medico bresciano Francesco Roncalli nel suo trattato del 1724 De aquis brixianis, il carattere peculiare del comune. Numerosi sono gli antichi portali del Seicento che si affacciano sulle strette vie.",,,,,,,,,,,,,,,,,25061,Irma,BS,,Irma 25061 BS,45.77127449659208,10.284867371753919,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-2k070-00012-IMG-0000183040.jpg,,SIRBEC,,,
art,Iscrizioni in alfabeto cuneiforme,,"Questa tavoletta d'argilla cotta con iscrizioni in alfabeto cuneiforme risale al periodo di Ur III, tra il 2094 ed il 2047 a.C., ed è stata ritrovata in Iraq. Il testo inciso sul reperto archeologico riguarda un ordine di distribuzione di diverse quantità di orzo ad alcune persone. Sulla base della tipologia di scrittura e dei nomi personali e geografici riportati è stata ipotizzata la datazione proposta, riferita al periodo in cui il re Shulgi aveva introdotto il Kur lugal, la misura standard di volume. Il nome del campo di orzo suggerisce come località di provenienza Drehem.L'opera appartiene alla collezione mesopotamica ""Ugo Sissa"", un insieme tipologicamente vario di oggetti del vicino Oriente Antico che l'architetto, fotografo, pittore e colto viaggiatore mantovano costituì tra il 1953 ed il 1958 in qualità di Capo Architetto a Baghdad.",,,,,,,,,,,,,,,,,46100,Mantova,MN,,"Viale Te, 13 46100 MN",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/RA-XA040-00284-IMG-0000095477.jpg,,SIRBEC,,,
art,Ritratto di Lionello d'Este,,"L'opera, di ridotte dimensioni, è una delle più famose del Rinascimento italiano, quasi emblema della raffinatezza culturale e degli ideali delle corti dell'Italia settentrionale. Ritrae Lionello d'Este, marchese di Ferrara dal 1441 al 1450 e mecenate dei principali artisti del tempo, ed è eseguita da Pisanello in competizione con un'altro dei massimi pittori veneti del momento, Jacopo Bellini, che vince la gara, ma l'opera di Pisanello rimane cara al signore di Ferrara che la fa riprodurre in successive sei medaglie bronzee realizzate dallo stesso artista. La posa di profilo ricalca quella degli Imperatori nelle monete romane collegando il signore ai grandi del passato. La capigliatura alla francese, l'abbigliamento in broccato e velluto, la fisionomia e l'incarnato, tutto è indagato in una stesura morbida e meticolosa, con colori fusi e brillanti, sensibili alla luce che lievemente lambisce la testa da dietro e crea ombre delicate. La profondità spaziale si dilata nell'intreccio delle rose rosse, alludenti all'amore, che Pisanello studia dal vivo.",,,,,,,,,,,,,,,,,24121,Bergamo,BG,,"Piazza G. Carrara, 82 24121 BG",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-C0050-00919-IMG-0000475202.jpg,,SIRBEC,,,
art,S. Maria,,"Intorno al 1824 Friedrich Lose elaborò per l'editore milanese Francesco Bernucca il volume ""Viaggio pittorico e storico al Monte Spluga"", il museo di Campodolcino espone la rara e raffinata serie di stampe che componeva l'album. Le 16 tavole presentano vedute dell'itinerario della via dello Spluga, lungo la strada carrozzabile voluta dal governo austriaco inaugurata nel 1822. Il ""viaggio pittorico"" o ""viaggio pittoresco"" era un tipo di pubblicazione molto diffuso nella prima metà dell'Ottocento, a metà strada tra la guida turistica e il libro d'arte. I volumi erano costituiti da numerose tavole incise accompagnate da un commento descrittivo, le immagini illustravano vedute e panorami del percorso.",,,,,,,,,,,,,,,,,23021,Campodolcino,SO,,"Piazza S. Antonio, 15 23021 SO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/S-SO100-00002-IMG-0000152042.jpg,,SIRBEC,,,
art,"Crocifissione di Cristo con la Madonna, san Giovanni Evangelista e santa Maria Maddalena, san Giorgio e sant'Ambrogio, Dio Padre in gloria e i quattro evaneglisti, Apostoli",,"L'abside quadrangolare della chiesa di S. Giorgio è impreziosita da un pregevole ciclo di affreschi che sono stati attribuiti al celebre Maestro della Pala Sforzesca da tutti quanti si sono occupati del complesso decorativo. Non è stata invece raggiunta l'unanimità per quanto riguarda l'aspetto cronologico, a supporto del quale non sussistono appigli documentari. Alcuni studiosi hanno proposto una datazione al 1492-1493 o al 1496-1498, mentre altri propendono per un'esecuzione più tarda, posteriore al primo decennio del XVI secolo. Generalmente, chi ha visto prevalere negli affreschi gli aspetti di transizione fra la vecchia scuola lombarda, rappresentata da Vincenzo Foppa, e quella leonardesca, ha proposto una datazione più precoce. Una cronologia posteriore al Cinquecento è invece avallata dalla possibilità che il Maestro, dopo aver partecipato agli splendori della corte di Ludovico il Moro e aver appreso la lezione leonardesca, con la caduta degli Sforza si sarebbe rivolto a nuove committenze, al di fuori dalla capitale lombarda. In questo nuovo contesto il pittore avrebbe potuto esprimere al meglio il colto repertorio antiquario che è rivelato ad Annone nell'ampia inquadratura della Crocifissione e nella ricca decorazione a finti stucchi, con candelabre e grottesche.",,,,,,,,,,,,,,,,,23841,Annone di Brianza,LC,,Via Cabella Lattuada 23841 LC,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-LC240-00001-IMG-0000474798.jpg,,SIRBEC,,,
church,Chiesa di S. Antonio Abate (ex),,"La chiesa di S. Antonio di Breno è di origine medioevale. All'esterno l'elemento che più la caratterizza è la smussatura dell'angolo nord-ovest, dove si apre un grandioso portale di gusto rinascimentale. Gli archetti pensili del sottogronda sono dell'edificio originario, mentre la parte alta il campanile, con copertura a cipolla, è settecentesca. L'interno è ad una navata, coperta da volte a crociera; nel presbiterio troviamo il ciclo di Girolamo Romanino, con le Storie del profeta Daniele, realizzato tra il 1536 e il 1537; la pala di Callisto Piazza è datata 1527 e raffigura la Madonna in trono con Bambino tra i SS. Sebastiano, Rocco, Antonio abate e Siro. L'affresco nella parete destra della navata è trecentesco, mentre quelli della fine del '400 sono stati dipinti da Giovanni Pietro da Cemmo nella parete sinistra e nella volta presbiteriale.",,,,,,,,,,,,,,,,,25043,Breno,BS,,Piazza S. Antonio 25043 BS,45.94690748923908,10.206893551193428,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-1r130-00011-IMG-0000182624.jpg,,SIRBEC,,,
art,"Madonna con Bambino, san Lorenzo e santo Stefano",,"La sigla VC al centro del gradino del trono riferisce l'opera a Vincenzo Civerchio, pittore la cui personalità, fondamentale nell'evoluzione del Rinascimento bresciano, si colloca in quella cosiddetta ""generazione intermedia"" attiva tra la fine del Quattrocento e il primo trentennio del Cinquecento, ovvero tra l'ultima produzione di Vincenzo Foppa e la maturità artistica del Moretto. La scena, che segue i canoni della sacra conversazione di area lombardo veneta, raffigura la Madonna in trono con il Bambino, affiancata dai santi diaconi Lorenzo e Stefano, vestiti entrambi con la dalmatica: il primo è riconoscibile dalla graticola, simbolo del suo martirio, il secondo dalle pietre sul capo, usate per lapidarlo, e dalla palma del martirio. Il dipinto proviene dalla chiesa di Santa Marta a Crema, città nella quale Civerchio si trasferisce nel 1507. Commissionata nel 1531, l'opera appartiene alla fase tarda, quando ormai l'artista ha assimilato l'influenza veneta, soprattutto per l'arricchimento del colore, e si apre alle novità apportate in area lombarda da Lorenzo Lotto.",,,,,,,,,,,,,,,,,24065,Lovere,BG,,"Via Tadini, 40 24065 BG",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-S0010-00038-IMG-0000475148.jpg,,SIRBEC,,,
art,Padre Eterno fra gli angeli,,"Tra gli affreschi più significativi eseguiti da Tommaso da Panicale all'interno del Battistero di Castiglione Olona, si annovera la volta a botte stellata della zona presbiteriale, nella quale si impone la figura del Padre Eterno. In questa pittura predominano ancora le scelte linguistiche delle stilizzazioni gotiche, sebbene non manchino suggestivi rimandi alle scelte spaziali propri della cultura quattrocentesca. Il modo con il quale lega la figura del Padre Eterno allo Spirito Santo rappresentato dalla colomba, ad esempio, risulta estremamente moderno, poiché il volo dell'animale conduce l'osservatore a concentrarsi sulla scena trionfante della parete adiacente. Pittura e spazialità architettonica qui si fondono in un suggestivo connubio, nel quale Dio Padre non a caso viene collocato simbolicamente su quella che era la posizione originaria del fonte battesimale.",,,,,,,,,,,,,,,,,,Castiglione Olona,VA,,Via Cardinal Branda  VA,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-4y090-00015-IMG-0000478986.jpg,,SIRBEC,,,
buildings,Castello Cavazzi,,"Il Castello Cavazzi si presenta come un imponente complesso medievale che nel corso dei secoli ha subito numerosi ampliamenti e trasformazioni culminato nell'imponente intervento del XIV secolo. A questo periodo, infatti, risale l'ampliamento edilizio voluto da Barnabò Visconti, che è oggi riconoscibile grazie alle facciate non intonacate e lasciate con mattoni a vista. Le pareti intonacate, invece, corrispondono al successivo ampliamento seicentesco voluto dai nobili Cavazzi, che vollero trasformare il castello in palazzo nobiliare.Donata nel 1980 da Guendalina Cazazzi al Comune di Somaglia, attualmente la fortificazione ospita numerose istituzioni e, al suo interno, si svolgono molteplici attività e manifestazioni turistico-culturali.",,,,,,,,,,,,,,,,,26867,Somaglia,LO,,Piazza XXV Aprile 26867 LO,45.14655616125738,9.639937455273039,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-LO620-00081-IMG-0000188838.jpg,,SIRBEC,,,
art,Storie della Passione di Gesù,,"La decorazione della controfacciata conclude il ciclo dedicato alla Vita di Maria e della Passione di Gesù che si svolge lungo le pareti della navata centrale del Duomo di Cremona. Qui, troviamo una monumentale Crocifissione, realizzata dal Pordenone nel 1521, contraddistinta da una singolare iconografia: allo spirare di Cristo un terremoto provoca una fenditura nel terreno che divide la scena in due parti, separando le figure che raccolgono il messaggio della redenzione (sul lato sinistro) da quelle che invece lo rifiutano e rappresentano il giudaismo, come i tre personaggi con copricapi orientali (i sacerdoti del Sinedrio), il fanciullo che fugge (simbolo degli ebrei in quanto ""popolo infante"") e l'asino. Nella Crocifissione viene quindi rappresentata la divisione tra cristianesimo e giudaismo. Tra il 1519 ed il 1521 a Cremona si verifica una forte polemica contro gli ebrei (erano diffusi in ogni quartiere) al fine di allontanarli. Sotto la Crocifissione a destra del portale d'ingresso troviamo un affresco del Pordenone risalente al 1522 e raffigurante Gesù, ormai deposto dalla croce, attorniato da otto personaggi, tra cui la Madonna, che esprimono in diversi modi il dolore per la sua morte. Il corpo di Cristo, disteso su un lenzuolo, è posto in diagonale con i piedi rivolti verso chi guarda. In basso si nota un rialzo marmoreo, in cui è stato inserito un riquadro con un Santo in preghiera. La scena è inserita all'interno di un'architettura costituita da un arco e da un piccolo spazio semicircolare, nella volta si riconoscono il Sacrificio di Isacco, alcuni cherubini ed un pavone, simbolo dell'immortalità e della resurrezione di Cristo. Dopo aver concluso la Pietà il Pordenone lascia il cantiere del Duomo.L'ultima scena, la Resurrezione di Cristo, a sinistra del portale d'ingresso, viene quindi affidata a Bernardino Gatti che la compie nel 1529, tornando ad un linguaggio classico con influssi correggeschi.",,,,,,,,,,,,,,,,,26100,Cremona,CR,,Piazza del Comune 26100 CR,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-CR230-00029-IMG-0000478259.jpg,,SIRBEC,,,
history,Piazza Duomo,,"Centro indiscusso della città murata di Monza, Piazza Duomo costituisce oggi una parte significativa dell'area pedonale e a traffico limitato della città, pienamente inserita nel sistema degli spazi pubblici urbani centrali. Essa si costituì nel suo assetto attuale nel XV secolo, quando furono demolite le abitazioni medievali che lambivano il Duomo, soffocandolo in una fitta maglia urbana.Sebbene di piccole dimensioni, su questa piazza si concentrano significative testimonianze storico-architettoniche, quali il quattrocentesco Palazzo degli Arcipreti e il Duomo cittadino, vero scrigno di opere d'arte di fama internazionale. Tra le opere principali si annoverano le pitture murali quattrocentesche degli Zavattari, eseguite per ornare la Cappella di Teodolinda, e la Corona Ferrea, manufatto in oro e pietre preziose ricco di storia che, secondo la tradizione, cela al suo interno un chiodo della Santa Croce.Sulla piazza si affaccia anche la sede parzialmente ipogea del Museo e Tesoro del Duomo, al cui interno sono conservate preziose opere d'arte sacra.",,,,,,,,,,,,,,,,,20900,Monza,MB,,Monza 20900 MB,45.58352600180135,9.275029703624803,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-3o210-00001-IMG-0000183729.jpg,,SIRBEC,,,
church,Basilica di S. Michele Maggiore,,"Comunemente ritenuta il massimo esempio del romanico lombardo, viene costruita nella prima metà del XII secolo sulle fondamenta di una precedente basilica longobarda. Quasi interamente rivestita in di pietra arenaria, si distingue dalle altre chiese pavesi in cui prevale il cotto. In facciata l'arenaria è sapientemente modellata a formare un ricco e unico apparato platico decorativo. L'interno a pianta basilicale con transetto sporgente con cupola al centro, è diviso in tre navate da robusti pilastri reggenti volte a crociera nelle navate e a botte nel transetto. Sopra le navate laterali si dispongono i matronei che si affacciano su quella centrale.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,Piazza San Michele 27100 PV,45.182194551152875,9.156616851517176,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-PV240-00004-IMG-0000184045.jpg,,SIRBEC,,,
art,Ritratto di Giulio Romano,,"Questo intenso ritratto di Giulio Romano venne realizzato da Tiziano, probabilmente durante il suo soggiorno a Mantova tra il 1536 e il 1538. In quegli anni sia Tiziano che Giulio lavorarono fianco a fianco in Palazzo Ducale per la decorazione del Camerino dei Cesari. Il dipinto è la testimonianza pittorica della stima professionale e del legame personale tra i due artisti. Giulio di Piero Pippi de' Iannuzzi, detto Romano, viene ritratto da Tiziano in vesti di architetto e non di pittore, all'epoca quest'ultima attività era ancora considerata di rango inferiore. Giulio mostra il progetto di un edificio a pianta centrale, che spicca in forte contrasto con le tonalità scure dell'abito e dello sfondo. Giulio era stato chiamato da Federico II Gonzaga nel 1524 per la realizzazione della villa suburbana di Palazzo Te, in quanto virtuoso collaboratore presso la bottega di Raffaello. A Mantova diede prova del suo genio versatile, creando stupore con un'originalità inventiva che si estende dalla progettazione architettonica alla decorazione ad affresco e a stucco.",,,,,,,,,,,,,,,,,46100,Mantova,MN,,"Viale Te, 13 46100 MN",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-M0260-00053-IMG-0000479555.jpg,,SIRBEC,,,
