category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
history,Borgo di Castello,,"L'origine romana di Castello è attestata dai resti di un mosaico pavimentale in bianco e nero, databile al I secolo d. C., rinvenuto nel 1876 durante i lavori nelle cantine di un albergo in località Villa, insieme a tratti di muro e a tronchi di colonne pertinenti a una villa romana. Il borgo crebbe nel tempo, con il progressivo accorpamento di diverse unità edilizie. Nel Medioevo subì alcuni attacchi, uno dei quali fu sferrato dalle navi comasche nel 1124, all'epoca della guerra decennale tra Milano e Como (1117-1127). Un altro difficile frangente fu l'assedio posto nel 1532 dai Grigioni, alleati degli Sforza nella lotta contro Gian Giacomo Medici, detto Medeghino, che si era insediato sul lago di Como compiendo scorrerie con navi armate, arresti e imposizioni di dazi. Nell'ambito delle operazioni militari, i ducali di Milano sembra volessero tirare una catena attraverso il lago, tra Lierna e Limonta, sulla sponda opposta, per impedire il passaggio delle navi del Medeghino. Il fortilizio di Lierna fu assediato e dopo una lunga lotta dovette cedere; fu quindi smantellato e, da allora, il borgo acquisì gradualmente l'aspetto con cui ci appare oggi.",,,,,,,,,,,,,,,,,23827,Lierna,LC,, 23827 Lierna LC ,,,,,SIRBEC,,,
church,Santuario della Madonna di Castello,,"Il Santuario della Madonna del Castello è uno dei luoghi di culto più rappresentativi del Lago di Garda e sorge isolato su uno sperone roccioso, a picco sul lago.Nato su un antico tempio, custodisce la Casa Santa citata per la prima volta dal vescovo principe di Trento nell'802. Viene ampliato nel 1283 e dal secolo XVI al secolo XX è oggetto di continue trasformazioni e ristrutturazioni.Al suo interno si possono ammirare l'affresco trecentesco della Benedizione della Vergine, tele di Andrea Celesti, altari intagliati dai Boscaì, medaglioni di Palma il Giovane e l'ex voto più grande d'Italia di Andrea Bertanza da Padenghe.",,,,,,,,,,,,,,,Via Montecastello,,25080,Tignale,BS,,Via Montecastello 25080 Tignale BS ,,,,,SIRBEC,,,
church,Chiesa di S. Spirito (ex),,"La sconsacrata chiesa di Santo Spirito si affaccia sulla centralissima via Roma, un tempo detta Via Magna. È di origine medioevale, ma sembra sia stata ricostruita nella prima metà del Quattrocento e affrescata nella seconda metà del secolo e comunque entro il 1528, coinvolgendo pittori locali e di area milanese e comasca, e tutti tornano con insistenza sul tema della Trinità, non senza riferimento all'intitolazione della chiesa a una delle tre Persone divine. La si trova quasi sempre aperta e merita una visita, perché il repertorio di pitture che si squaderna sulle sue pareti è figlio dell'ambiente vivace che si respirava nella Bormio rinascimentale.",,,,,,,,,,,,,,,,,23032,Bormio,SO,, 23032 Bormio SO ,,,,,SIRBEC,,,
church,Cripta della Basilica dei SS. Pietro e Paolo,,"La basilica dei Santi Pietro e Paolo ad Agliate costituisce una significativa testimonianza tra i più antichi insediamenti dell'Arcidiocesi di Milano. Essa fu eretta nel IX secolo sul luogo di un più antico oratorio di campagna; due secoli dopo fu costruito il battistero, isolato. Del complesso monumentale è di rilievo anche la cripta ""ad oratorio"", ambiente ad aula parzialmente sotterraneo che replica la forma arrotondata dell'abside in corrispondenza del presbiterio soprastante. Lo spazio è scandito da quattro coppie di colonne centrali e altrettante semicolonne alle murature perimetrali, su cui sono impostati archi ribassati a sostegno di volte a crociera. Significativa testimonianza dell'architettura romanica lombarda, di notevole interesse sono le otto colonne di pietra che presentano capitelli di diversa foggia, il più antico dei quali, unico esemplare di marmo bianco scolpito, risale all'epoca carolingia.",,,,,,,,,,,,,,,Via Cavour,,20841,Carate Brianza,MB,,Via Cavour 20841 Carate Brianza MB ,,,,,SIRBEC,,,
buildings,Palazzo dell'Arengario,,"Nel nucleo storico di Monza, al convergere della viabilità nella centrale piazza Roma, si trova L'Arengario edificato nel XIII secolo, importante edificio civile della città e simbolo dell'autonomia comunale. Oltre a rappresentare un'importante testimonianza della storia cittadina, l'edificio costituisce uno dei maggiori esempi di architettura civile tardomedievale lombarda, rispondendo esemplarmente ai canoni tipologici dell'architettura impiegata come sede della magistratura e luogo per l'amministrazione della giustizia. L'edificio ha pianta rettangolare elevata su due piani, con portico su pilastri e archi acuti e il primo piano occupato da un vasto salone di riunione e assemblea, coperto da un tetto su capriate di legno poggianti su mensole di pietra. Svetta oltre la copertura una torre campanaria, conclusa da un coronamento merlato e da una cuspide.Dai lavori di restauro della fine degli anni ottanta del Novecento è derivata la sistemazione del salone al primo piano, destinato a spazio espositivo per mostre e rassegne culturali.",,,,,,,,,,,,,,,Piazza Roma,,20900,Monza,MB,,Piazza Roma 20900 Monza MB ,,,,,SIRBEC,,,
buildings,Galleria d'Arte Moderna e Contemporanea (GAMeC),,"La Galleria di Arte Moderna e Contemporanea di Bergamo (GAMeC) è stata fondata nel 1991 per valorizzare, incrementare e promuovere il patrimonio dell'Accademia Carrara del XX secolo con attività e manifestazioni che favoriscano la promozione culturale al fine di diventare un riferimento per l'arte contemporanea a livello nazionale ed internazionale. Ospitata nel vasto complesso di un ex monastero a Bergamo Bassa, proprio di fronte all'Accademia Carrara, espone collezioni permanenti che contengono opere di artisti italiani e stranieri del XX secolo come: Boccioni, Balla, Morandi, Manzù, Campigli, Casorati, Savinio, De Chirico, De Pisis, Sironi, Kandinskij, Richter, Sutherland, Baj, Burri.",,,,,,,,,,,,,,,"Via San Tommaso, 53",,24100,Bergamo,BG,,"Via San Tommaso, 53 24100 Bergamo BG ",,,,,SIRBEC,,,
history,Piazza Duomo,,"L'origine di Piazza Duomo va ricercata nell'Alto Medioevo, quando gli edifici più importanti che vi si affacciavano erano la basilica di S. Maria Maggiore, nel luogo dell'attuale Duomo Vecchio, la basilica di S. Pietro de Dom, dove oggi vi è il Duomo Nuovo e il battistero di S. Giovanni. All'inizio del Duecento la piazza viene sdoppiata in seguito alla costruzione della casa dei canonici che si frappone tra le due basiliche andando a costituire Piazza di S. Maria e Piazza della Concione. In questo periodo viene realizzata la Rotonda sulle macerie della basilica di S. Maria maggiore, inizia a sorgere il Broletto con la Torre de Pègol e la Torre Poncarali, la chiesa di S. Agostino e diverse abitazioni porticate nel lato occidentale. Tra la fine del XIII e l'inizio del XIV secolo il Broletto è ormai completato. Nel 1560 viene demolita la casa dei canonici e la piazza ritrova la sua spazialità. Per arrivare all'aspetto attuale bisogna attendere fino al Settecento, quando viene realizzato il Duomo Nuovo. La fontana nell'area a sud viene rovinata nel 1708 dal crollo della torre del Duomo Vecchio e viene ricostruita da Antonio Calegari nel 1722, mentre l'altra fontana è un'opera settecentesca di Giovan Battista Cignaroli ed è stata collocata nel 1722. Nel 1906 viene completato il palazzo che occupa il lato meridionale della piazza, progettato dall'ingegnere Ludovico Tagliaferri. Nel 1982, dopo la visita di papa Giovanni Paolo II, l'intitolazione della piazza viene dedicata all'unico papa bresciano Paolo VI.",,,,,,,,,,,,,,,,,25100,Brescia,BS,, 25100 Brescia BS ,,,,,SIRBEC,,,
church,Tempio Capitolino,,"Il Tempio Capitolino venne eretto nel 73 d.C. per volontà dell'Imperatore Vespasiano. Nel IV secolo d.C. viene abbandonato e distrutto. Durante il medioevo tutta l'area del vecchio tempio viene travolta dagli smottamenti del colle Cidneo, rimanendo completamente sepolta. I suoi resti sono stati riportati alla luce dagli scavi archeologici, realizzati, a partire dal 1823, per interessamento del Comune di Brescia e dell'Ateneo. La ricostruzione in alzato delle tre celle e del pronao risale a lavori eseguiti tra il 1935 e il 1936. Dopo i recenti interventi di restauro, il sito, assieme ai resti del teatro e del foro, è visitabile in un'ambientazione particolarmente suggestiva che consente di comprendere al meglio uno dei complessi archeologici romani più importanti del nord Italia.",,,,,,,,,,,,,,,"Via dei Musei, 57A",,25121,Brescia,BS,,"Via dei Musei, 57A 25121 Brescia BS ",,,,,SIRBEC,,,
church,Monastero di Torba,,"Collocato sulle pendici del colle di Castelseprio, il monastero di Torba costituisce un meraviglioso esempio di valorizzazione contemporaneo di beni storico-culturali operato dal Fonda Ambiente Italiano (FAI), che ne è divenuto proprietario in epoca recente dopo un periodo di sostanziale abbandono. Sorto su vestigia di epoca romana e, in particolare, inglobando un'antica torre militare, il Monastero di Torba fu abitato nel secolo VIII da alcune monache, che adattarono questa architettura fortificata in luogo di culto. Qui edificarono una piccola chiesa, alcune celle e specifici ambienti comunitari, ampliatesi nel tempo. Nel 1453 il monastero perse la sua funzione e le monache abbandonarono Torba, lasciarono il complesso architettonico nelle mani di numerose famiglie contadine del luogo. Queste trasformarono gli edifici religiosi in anonime abitazioni rurali e la chiesa in stalla, noncuranti dei capolavori d'arte in essa contenuti. Al suo interno, infatti, ancora oggi si conservano importantissime antiche pitture appartenenti a differenti secoli.",,,,,,,,,,,,,,,Via Stazione,,21040,Gornate-Olona,VA,,Via Stazione 21040 Gornate-Olona VA ,,,,,SIRBEC,,,
art,"Collezione ""Teatro di Figura popolare""",,"Burattini, marionette, costumi, attrezzeria di scena, scenari, copioni, sono i tanti pezzi del complesso universo del teatro di animazione. La Collezione del Teatro di Figura popolare conservata al Museo Civico Polironiano è costituita dall'insieme dei pezzi raccolti nella Collezione Besutti e nella Collezione Zaffardi. La Collezione Besutti è stata formata, a partire dagli anni Sessanta, dal burattinaio Adolfo Preti Besutti e conserva al suo interno pezzi appartenuti ai principali burattinai operanti nel nord Italia. La Collezione Zaffardi è stata formata a partire dagli anni Settanta, quando il burattinaio Gottardo Zaffardi iniziò ad esporre il materiale raccolto risalente all'Ottocento e al Novecento.",,,,,,,,,,,,,,,"Piazza Teofilo Folengo, 22",,46027,San Benedetto Po,MN,,"Piazza Teofilo Folengo, 22 46027 San Benedetto Po MN ",,,,,SIRBEC,,,
church,Chiesa di S. Maria foris portas,,"Edificato in posizione settentrionale poco discosto dal centro abitato di Castelseprio la chiesa di Santa Maria foris portas, ancora oggi si trova immersa in un contesto boschivo particolarmente suggestivo. Essa si presenta come una piccola chiesa romanica, con un raro ciclo di affreschi dagli evidenti influssi orientali. Coperti in epoca quattrocentesca questi furono rinvenuti da Gian Piero Bognetti, che nel 1944 riuscì a riportarli alla luce per poterli nuovamente far ammirare nel loro antico splendore. Anche grazie a queste opere, divise in due nuclei tematici che comprendono episodi dalla vita della Vergine e dall'infanzia di Cristo, nel 2011 Castelseprio è entrato a fra parte del patrimonio Mondiale dell'UNESCO.",,,,,,,,,,,,,,,,,21050,Castelseprio,VA,, 21050 Castelseprio VA ,,,,,SIRBEC,,,
buildings,Teatro Fraschini,,"Chiamato Teatro dei Quattro Cavalieri, dai quattro nobili pavesi che lo fondano affidandone il progetto all'architetto Antonio Galli Bibiena esperto nella realizzazione di teatri, è costruito tra il 1771 e il 1773 nel centro della città, con affaccio su Strada Nuova.La grande sala del teatro dalla tipica forma a campana, secondo il gusto settecentesco, è abbracciata da quattro ordini di palchi dagli stili diversi sostenuti da un porticato terreno a bugnato di tipo toscano e sovrastati dalla galleria del loggione.Acquistato dal comune nel 1868 viene intitolato al noto tenore pavese Gaetano Fraschini.",,,,,,,,,,,,,,,"Strada Nuova, 136",,27100,Pavia,PV,,"Strada Nuova, 136 27100 Pavia PV ",,,,,SIRBEC,,,
church,Chiesa dei SS. Faustino e Giovita,,"La chiesa dei SS. Faustino e Giovita, è situata in via S. Faustino, lungo l'ultimo tratto a nord. È la chiesa patronale della città di Brescia e per questo motivo il più importante edificio di culto cittadino dopo le cattedrali, il Duomo Vecchio e il Duomo Nuovo. Annessa al monastero fondato nell'XI secolo dal vescovo Ramperto, affonda le proprie origini in un edificio risalente forse all'VIII secolo, che ha visto nel corso dei secoli numerosi ampliamenti e ricostruzioni, in particolare nel Seicento. La chiesa conserva estesi cicli affrescati, in particolare quello nella volta del presbiterio dedicato alla Gloria dei Santi Faustino, Giovita, Benedetto e Scolastica di Gandomenico Tiepolo (1754-1755).",,,,,,,,,,,,,,,"Via San Faustino, 72",,25122,Brescia,BS,,"Via San Faustino, 72 25122 Brescia BS ",,,,,SIRBEC,,,
buildings,Arco e caselli di Porta Ticinese,,"Isolata e monumentale al centro di piazza XXIV Maggio, la neoclassica Porta Ticinese (già porta Marengo in epoca napoleonica, 1802-1814) è una delle sei porte principali di Milano, ricavata all'interno dei bastioni e una delle opere più significative del periodo.Posta a sud della città, lungo la strada per Pavia, porta la firma di Luigi Cagnola (1762-1833), esponente di primo piano del Neoclassicismo milanese.",,,,,,,,,,,,,,,Piazzale XXIV Maggio,,20136,Milano,MI,,Piazzale XXIV Maggio 20136 Milano MI ,,,,,SIRBEC,,,
church,Santuario Beata Vergine del Lavello,,"Il complesso è una delle più importanti fondazioni religiose del territorio lecchese, ubicata in un suggestivo contesto naturalistico sulle rive dell'Adda. E' formato dalla chiesa e dall'ex-convento comprendente due chiostri: uno maggiore, cinquecentesco, e l'altro minore, seicentesco. Svolse, nel corso dei secoli, un importante ruolo non soltanto religioso, ma anche sociale e d economico grazie alla presenza dei Servi di Maria, che vi si insediarono a partire dal 1486, rimanendovi fino al 1772. Riveste, attualmente un notevole interesse architettonico e artistico per le opere che vi sono conservate, come i suggestivi affreschi del XV, del XV e del XVI secolo.",,,,,,,,,,,,,,,"Via Padri Serviti, 1",,23801,Calolziocorte,LC,,"Via Padri Serviti, 1 23801 Calolziocorte LC ",,,,,SIRBEC,,,
history,Borgo di S. Leonardo,,"Borgo San Leonardo si è sviluppato fin dal Medioevo come un vero e proprio crocevia da cui partivano le strade principali di collegamento al territorio verso sud e verso ovest. Qui troviamo le direttrici di Via San Bernardino per Treviglio, di Via Moroni per Milano, di via Boseta per Lecco. Il suo limite settentrionale è piazza Pontida con i portici costruiti nel 1454, in quest'area si svolgeva il mercato della legna. In questa piazza arriva anche Via XX Settembre, che ancora oggi conserva appieno la sua vocazione commerciale. Anche per questo Borgo San Leonardo presenta quell'animo popolare e commerciale che lo ha sempre identificato. La stessa Chiesa che da il nome al borgo è stata fondata nel Duecento, ricostruita nel Seicento e ristrutturata nel Novecento, conservando numerose opere del XV, del XVI e del XVIII secolo. La presenza della roggia Serio, contemporanea all'esistenza di numerose botteghe artigiane, ha permesso a questa parte di città di sviluppare, all'inizio del XX secolo, una fitta rete di filande, filatoi, stamperie che si sono poi evolute, in alcuni casi, in vere e proprie industrie.",,,,,,,,,,,,,,,,,24100,Bergamo,BG,, 24100 Bergamo BG ,,,,,SIRBEC,,,
buildings,Palazzo dell'Arte,,"Il Palazzo dell'Arte è uno dei principali spazi espositivi cittadini grazie alla sua libreria, il Teatro dell'Arte e il caffè. Allo stesso tempo il Palazzo dell'Arte, grazie alla sua posizione interna al Parco Sempione, deve essere concepito anche come integrazione del complesso monumentale del Castello Sforzesco, dell'Arco della Pace e dell'Arena. Fu costruito su progetto di Muzio (1933) coniugando elementi razionalisti con la monumentalità dell'architettura fascista. Fu costruito per diventare la sede milanese della Triennale di Arte Decorativa. Il complesso, che richiama una pianta quella di una basilica, è stato nel 2002 ristrutturato su progetto di Michele De Lucchi. Al primo piano, Il Palazzo ospita la Triennale Design Museum, accanto al quale si aprono diversi spazi per esposizioni temporanee. Il piccolo giardino alle spalle del Palazzo dell'Arte ospita diverse sculture fra le quali vi è un'opera disegnata da De Chirico ""La fontana metafisica"".",,,,,,,,,,,,,,,"Viale Emilio Alemagna, 6",,20121,Milano,MI,,"Viale Emilio Alemagna, 6 20121 Milano MI ",,,,,SIRBEC,,,
art,Collezione del Museo Teatrale alla Scala,,"La collezione del Museo Teatrale alla Scala, nata da un primo nucleo messo all'asta nel 1911 e arricchitasi nel tempo, grazie a donazioni e nuove acquisizioni, comprende strumenti musicali antichi, opere d'arte, suppellettili e cimeli legati alla storia artistica del Teatro. Tra le opere d'arte vi sono dipinti e sculture raffiguranti ritratti di musicisti e artisti noti a livello internazionale; dipinti, disegni e incisioni documentano l'architettura del Teatro e le scenografie storiche degli spettacoli. Tra gli strumenti musicali di particolare pregio è la spinetta fabbricata da Onofrio Guarancino, con il coperchio della cassa decorato da Francesco Solimena, nel Seicento. Una collezione di porcellane di soggetto teatrale e musicale proviene da varie manifatture europee. Il ricco patrimonio librario, oggi costituito da oltre centocinquantamila volumi di argomento teatrale, lirico, musicale e della danza, completa la collezione.",,,,,,,,,,,,,,,"Largo Ghiringhelli, 1; Piazza Scala",,20123,Milano,MI,,"Largo Ghiringhelli, 1; Piazza Scala 20123 Milano MI ",,,,,SIRBEC,,,
history,Borgo di Gradella,,"In origine il borgo si chiamava Gardella, toponimo che sembra riferirsi ad un castrum fortificato; infatti in questo luogo, in epoca altomedievale doveva esistere un presidio longobardo munito di un castello probabilmente distrutto intorno al XIII secolo.E' nominato per la prima volta nel 1186 quando Federico Barbarossa lo concede a Milano assieme ad altri possedimenti e alla fine del secolo una metà del territorio passa sotto il controllo della Diocesi di Lodi. Nel 1442 Gradella Inferiore è concessa in feudo alla famiglia milanese dei Landriani mentre Gradella Superiore rientra nel Ducato di Milano insieme a Pandino e passa alle famiglie Visconti, Sforza, Sanseverino, Duarte ed infine ai marchesi d'Adda.A partire dal 1558 il nobile bresciano Onofrio Maggi inizia ad acquistare terreni e case a Gradella, dove aveva costruito la villa padronale, e nel 1692 la famiglia Maggi diventata unica proprietaria del borgo, a quell'epoca abitato da 49 famiglie, ottiene dal re Carlo II di Spagna l'investitura del Feudo di Gradella. Nel 1796 il borgo è testimone del passaggio di Napoleone Bonaparte, che qui si riposa prima della battaglia di Lodi combattuta contro gli austriaci.Negli anni trenta del Novecento Gradella è di proprietà del conte Aymo Maggi, noto per essere uno dei creatori e organizzatori della Mille Miglia, che si dedica in modo particolare al borgo facendo realizzare molte opere pubbliche. A seguito della morte del conte Aymo la proprietà è ceduta a privati che si impegnano nella gestione agraria del territorio preservano l'anima originaria del borgo.",,,,,,,,,,,,,,,Via Maggiore,,26025,Pandino,CR,,Via Maggiore 26025 Pandino CR ,,,,,SIRBEC,,,
church,Chiesa di S. Agostino,,"La chiesa di Sant'Agostino, la cui costruzione ebbe inizio nel 1339 e si concluse nel 1345, si erige sulla suggestiva piazza omonima.La facciata riflette i canoni classici dell'architettura gotico - monastica lombarda. Il fronte, a capanna, è caratterizzato da una galleria ad archi ogivali posti alla sommità. La pianta a basilica è a tre navate scandite da pilastri, ripartizione mantenuta anche dalla ristrutturazione interna del 1553 che però sostituì la verticalità degli archi gotici con soffitti a volta.Esternamente spicca la torre campanaria con le sue eleganti bifore, costruita nel 1462. Nonostante il pesante intervento che ha generato vistose alterazioni, la chiesa è interessante e pregevole per la presenza di affreschi e opere pittoriche fra cui non si può non ammirare il ciclo di affreschi dipinti da Bonifacio Bembo, tra i più significativi della pittura tardogotica, presenti nella prestigiosa Cappella Cavalcabò, edificata nel 1399. Non meno importante è la presenza della celebre tavola con Madonna col Bambino fra i santi Giovanni evangelista e Agostino di Pietro Vannucci detto il Perugino, datata 1494.",,,,,,,,,,,,,,,Piazza Sant'Agostino,,26100,Cremona,CR,,Piazza Sant'Agostino 26100 Cremona CR ,,,,,SIRBEC,,,
buildings,Loggia dei Militi,,"L'elegante Loggia dei Militi sorge sul lato occidentale di Piazza del comune e costituisce il migliore esempio di architettura gotica civile della città. Costruito nel 1292, il palazzo era destinato alle riunioni dei Comandanti delle milizie comunali e in facciata reca la lapide di fondazione con il Gonfalone del comune, affiancato da quattro leoni simboli delle porte cittadine. Interamente in laterizio, a piano terra si apre in uno slanciato portico ad archi ogivali, sopra il quale tre grandi trifore finemente decorate come le arcate sottostanti, accentuano il verticalismo della costruzione che si conclude con un coronamento a merli.",,,,,,,,,,,,,,,Piazza del Comune,,26100,Cremona,CR,,Piazza del Comune 26100 Cremona CR ,,,,,SIRBEC,,,
church,Chiesa di S. Maria della Carità,,"La chiesa di S. Maria della Carità prospetta lungo Via Musei con una caratterizzazione tipicamente barocca. Viene eretta tra il 1640 e il 1655, su progetto di Agostino Avanzi e sui resti di una precedente chiesa seicentesca, per accogliere una fedele riproduzione della Santa Casa di Nazaret, custodita nel Santuario della Madonna di Loreto. La pianta è ottagonale ed è coperta da una grande cupola dipinta tra il 1729 e il 1731 dal trevigliese Carlo Molinari, dal piemontese Ferdinando Cairo e dal francese Luigi Vernansal come le stesse pareti decorate, tra il 1732 e il 1733, dai bolognesi Mauro Aldovrandini, Giuseppe Orsoni e Giacomo Antonio Boni. Preziose anche le opere conservate negli altari e il polittico del maestro Paroto, datato 1447.",,,,,,,,,,,,,,,Via Musei,,25100,Brescia,BS,,Via Musei 25100 Brescia BS ,,,,,SIRBEC,,,
church,Chiesa di S. Spirito e S. Maddalena (ex),,"Piccola e armoniosa chiesa rinascimentale opera dell'architetto cremonese Agostino De' Fondulis, custodisce a fianco un piccolo chiostro appartenente all'antico ospizio dei frati di S. Spirito, ai quali si deve la fondazione della chiesa. La sua bella fronte che affaccia su piazza Trento e Trieste è caratterizzata da un ordine gigante. Tripartita da elevate lesene con capitelli corinzi che reggono un'alta trabeazione, è coronata da timpano. Il cotto della facciata è alleggerito e animato dall'apertura del grande oculo al centro, delle due nicchie laterali e dalla decorazione a volute che campeggia al centro del frontone. Il volume della chiesa è sovrastato dal maestoso tamburo ottagonale che racchiude all'interno la cupola emisferica.",,,,,,,,,,,,,,,Piazza Trento e Trieste,,26013,Crema,CR,,Piazza Trento e Trieste 26013 Crema CR ,,,,,SIRBEC,,,
church,Battistero del Duomo,,"Collocato nella piazza del Comune, cuore della città, insieme alla grandiosa architettura del Duomo ed alla svettante sagoma del Torrazzo, partecipa alla bellezza della piazza.E' un edificio romanico di straordinaria valenza architettonica realizzato a partire dal 1167. A pianta ottagonale è coronato da un'elegante galleria praticabile che corre su tutti i lati realizzata nel Cinquecento insieme al rivestimento marmoreo che decora due prospetti ed al protiro d'ingresso. All'interno il maestoso vano ottagonale è diviso in tre ordini da nicchie, gallerie e cornici ed è sovrastato dalla grandiosa cupola a otto spicchi. La luce indiretta che filtra nel grande ambiente attraverso le gallerie e la lanterna in cima alla volta ne accresce la suggestione. Il Battistero ospita il Museo delle pietre romaniche che raccoglie resti della decorazione medievale del Duomo.",,,,,,,,,,,,,,,Piazza del Comune,,26100,Cremona,CR,,Piazza del Comune 26100 Cremona CR ,,,,,SIRBEC,,,
church,Chiesa di S. Lanfranco,,"Situato a pochi chilometri dalla città, nella località omonima nei pressi della riva destra del Ticino, il Monastero di S. Lanfranco, costituisce uno dei primi insediamenti monastici vallombrosani nel nord Italia. Eretto dai religiosi tra il XII e il XIII secolo vicino alla via di collegamento a Pavia, lungo il cammino della via Francigena, percorso nel medioevo da viandanti e pellegrini che trovavano ospitalità preso l'hospitium del monastero, è dedicato al Vescovo Lanfranco Beccari qui sepolto nel 1198, le cui spoglie sono conservate nell'arca di marmo opera del 1498 dell'Amadeo. La chiesa con la tipica facciata romanica a capanna ha impianto a croce latina ad unica navata con transetto sporgente; sul fianco destro si articolano i due chiostri rinascimentali opera dell'Amadeo, parzialmente conservati.",,,,,,,,,,,,,,,Via Lanfranco Beccari,,,Pavia,PV,,Via Lanfranco Beccari  Pavia PV ,,,,,SIRBEC,,,
buildings,Dighe del Panperduto,,"Le Dighe del Panperduto, nelle vicinanze dello scalo aeroportuale di Malpensa, tra Varallo Pombia e Somma Lombardo, sono il terzo sbarramento artificiale sul fiume Ticino a valle del Lago Maggiore. Risalenti al XIX secolo e frutto di una collaborazione tra Canton Ticino e Lombardia, nacquero col fine di irrigare gli aridi territori a Nord di Milano: ancora oggi, grazie a tali canali, sono irrorati oltre 100 mila ettari di terreni agricoli. Le Dighe sono inserite nel Parco del Ticino e offrono un percorso navigabile nel bacino di calma che permette di apprezzarne il funzionamento in un contesto ambientale e paesaggistico unico.",,,,,,,,,,,,,,,,,21019,Somma Lombardo,VA,, 21019 Somma Lombardo VA ,,,,,SIRBEC,,,
buildings,Palazzo Reale,,"Considerato oggi uno dei maggiori poli culturali della città di Milano, Palazzo Reale ha origini molto antiche. Sede del governo cittadino fin dal Medioevo, deve il suo aspetto attuale alle grandi trasformazioni apportate ad esso durante il periodo neoclassico dall'architetto Giuseppe Piermarini. Prima di diventare proprietà del Comune nel 1920, infatti, il complesso fu palazzo di regnanti, da Maria Teresa d'Austria a Napoleone, e da Ferdinando I di Borbone alla dinastia dei Savoia re d'Italia. Attuale sede delle principali mostre d'arte ed esposizioni temporanee cittadine, il Palazzo conserva ancora al suo interno tracce della ricchezza della decorazione delle sale, confermando così doppiamente la centralità del suo ruolo nella storia milanese.",,,,,,,,,,,,,,,Piazzetta Reale,,20121,Milano,MI,,Piazzetta Reale 20121 Milano MI ,,,,,SIRBEC,,,
buildings,Casa Cattaneo,,"Costruita nel 1938-1939 Casa Cattaneo è l'edificio più noto e rappresentativo dell'architetto Cesare Cattaneo, morto nel 1943 a soli 31 anni. Questo edificio, pertanto, costituisce il capolavoro di un giovane architetto oggi considerato tra i maggiori esponenti del razionalismo comasco, cresciuto al fianco di Terragni e legato al movimento astrattista. Fu promotore di un percorso d'indagine sperimentale influenzato da un linguaggio geometrico con accentuati risalti plastici, dalla ricerca di funzionalità e dal desiderio di esprimere unitarietà tra i valori espressivi e le esigenze del comfort domestico. Ogni dettaglio della casa è stato accuratamente studiato dall'architetto, con attenzione alla riduzione dei costi e alla resistenza nel tempo dei materiali.",,,,,,,,,,,,,,,"Via Regina, 41(P), 41/a",,22012,Cernobbio,CO,,"Via Regina, 41(P), 41/a 22012 Cernobbio CO ",,,,,SIRBEC,,,
church,Cimitero Monumentale,,"Il cimitero Monumentale è stato quindi aperto nel 1866 per accogliere i cittadini milanesi ""di tutti i tipi e le fortune"".Tuttavia, fin dall'inizio era chiaro che il Comune ha voluto che fosse un monumento che celebra la città di Milano, un luogo di memorie civiche, dedicata non solo al lutto, ma anche a un pubblico più ampio.Grazie alle sculture e opere architettoniche del Cimitero Monumentale possiamo scoprire gli eventi della città e gran parte della sua storia moderna artistica. Dal realismo e eclettismo della fine del XIX secolo, di Art Nouveau e il simbolismo degli inizi del XX secolo, dagli anni '30 alla contemporaneità, è un vero e straordinario ""museo a cielo aperto"", dove alcuni dei i migliori artisti italiani sono rappresentati.Insieme a famiglie benestanti, appartenenti al mondo della cultura milanese e imprenditorialità, ci sono anche molti personaggi famosi i cui nomi sono legati alla storia politica e civile di Milano e l'Italia, come ad esempio: Alessandro Manzoni, Carlo Cattaneo, Luca Beltrami, Carlo Forlanini , Salvatore Quasimodo, Filippo Turati, Anna Kuliscioff e Arturo Toscanini.",,,,,,,,,,,,,,,"Piazza Cimitero Monumentale, 2",,20154,Milano,MI,,"Piazza Cimitero Monumentale, 2 20154 Milano MI ",,,,,SIRBEC,,,
art,Collezione del MUST Museo del territorio vimercatese,,"La Collezione del MUST Museo del territorio vimercatese si compone di centinaia di oggetti di diversa natura, afferenti a periodi storici differenti. Essa comprende sia beni materiali (opere d'arte, reperti archeologici, beni librari e archivistici, fotografie e cartoline postali), che beni immateriali (immagini digitali, video, testimonianze orali, programmi multimediali). Attraverso consultazioni on line è inoltre possibile accedere ad una serie di schede inerenti reperti archeologici, architetture e mappe cartografiche storiche della città di Vimercate e dei comuni limitrofi.",,,,,,,,,,,,,,,"Via Vittorio Emanuele II, 53",,20871,Vimercate,MB,,"Via Vittorio Emanuele II, 53 20871 Vimercate MB ",,,,,SIRBEC,,,
